,Data_Completeness_Score_Name,People_Positive_New_Cases_Count,People_Positive_Cases_Count,People_Negative_New_Count,People_Negative_Cases_Count,People_Test_Results_New_Count,People_Pending_Cases_Count,Total_Tested_Positive_per_100k,New_Cases_per_100k_Prevalence,People_Positive_Negative_Test_Results_Count,People_Hospitalized_New_Count,People_Hospitalized_Currently_Count,People_Hospitalized_Cumulative_Count,Hospitalizations_per_100k_Incidence,People_In_Intensive_Care_Currently_Count,People_In_Intensive_Care_Cumulative_Count,People_Intubated_Currently_Count,People_Intubated_Cumulative_Count,People_Death_New_Count,People_Death_Count,Deaths_per_100k,Death_Rate_Prevalence,Death_Rate_Incidence,People_Recovered_Count,Recovery_Rate,Report_Date,Reported_Date_Time,Day,Month,Province_State_Code,Pop
495,B,10028,210585.0,47530,2010702.0,57558,,714.5183782738368,34.02516939634844,2221287,0,9286.0,,31.50755115820618,,,,,60,2715.0,9.21203977972537,0.5983246908655764,1.289265617209203,108485.0,51.5160149108436,7/7/2020,2020-07-07 16:45:00,189.0,7.0,TX,29472300.0
496,A+,564,26033.0,6443,356816.0,7007,,793.1763616199286,17.184015209681547,382849,49,248.0,1653.0,7.556091794328057,84.0,455.0,,200.0,4,194.0,5.91081374233727,0.7092198581560284,0.7452080052241385,14764.0,56.71263396458342,7/7/2020,2020-07-07 10:30:00,189.0,7.0,UT,3282120.0
497,A+,638,66740.0,12366,661377.0,13004,313.0,773.6885607932105,7.396063856548821,728117,223,902.0,9815.0,10.45650407305178,221.0,,105.0,,28,1881.0,21.805636542583592,4.38871473354232,2.81839976026371,8913.0,13.354809709319749,7/7/2020,2020-07-06 17:00:00,188.0,7.0,VA,8626210.0
498,C,4,116.0,65,3183.0,69,55.0,,3.8305003591094082,3299,0,,,,,,,,0,6.0,,0.0,5.172413793103448,79.0,68.10344827586206,7/7/2020,2020-07-06 21:14:00,188.0,7.0,VI,104425.0
499,B,3,1254.0,757,69859.0,760,,199.6621347289515,0.4776606093994055,71113,0,13.0,,2.069862640730757,,,,,0,56.0,8.916331375455568,0.0,4.4657097288676235,1039.0,82.8548644338118,7/7/2020,2020-07-07 00:00:00,189.0,7.0,VT,628061.0
500,B,1087,36985.0,15463,592271.0,16550,,474.34302497082246,13.941080658193432,629256,62,222.0,4544.0,2.847212425132421,,,37.0,,11,1370.0,17.57063523617755,1.011959521619135,3.7042044071921048,,,7/7/2020,2020-07-06 02:59:00,188.0,7.0,WA,7797100.0
501,A+,535,35765.0,12099,601012.0,12634,164.0,611.1846883410946,9.142564190199513,636777,37,254.0,3639.0,4.340581877216217,69.0,777.0,,,9,812.0,13.876190883069166,1.6822429906542056,2.2703760659862993,25758.0,72.02013141339299,7/7/2020,2020-07-07 16:00:00,189.0,7.0,WI,5851750.0
502,B,19,3461.0,847,186386.0,866,,194.64925452878683,1.0685743530907106,189847,0,41.0,,2.305870972458902,13.0,,6.0,,0,95.0,5.342871765453554,0.0,2.7448714244438026,2535.0,73.24472695752672,7/7/2020,2020-07-07 10:00:00,189.0,7.0,WV,1778070.0
503,B,77,1711.0,2385,36078.0,2462,,301.75036374057584,13.579648163661215,37789,0,10.0,119.0,1.7635906706053524,,,,,0,20.0,3.5271813412107047,0.0,1.168907071887785,1274.0,74.4593804792519,7/7/2020,2020-07-07 17:47:00,189.0,7.0,WY,567025.0
504,A,0,1138.0,0,122615.0,0,,155.0404494810641,0.0,123753,0,19.0,,2.5885488050441277,,,3.0,,0,16.0,2.179830572668739,0.0,1.4059753954305798,548.0,48.154657293497365,7/6/2020,2020-07-05 00:00:00,187.0,7.0,AK,734002.0
505,B,925,44878.0,4284,410217.0,5209,,914.2691835994638,18.844400259135966,455095,5,1016.0,2914.0,20.698281798142858,,843.0,,473.0,0,1007.0,20.514930876702618,0.0,2.243861134631668,22082.0,49.20451000490218,7/6/2020,2020-07-06 11:00:00,188.0,7.0,AL,4908620.0
506,A,1044,24253.0,5031,320715.0,6075,,798.0585718986509,34.35340572556762,344968,39,337.0,1575.0,11.0891740704179,,,81.0,245.0,6,292.0,9.608423823626193,0.5747126436781609,1.2039747660083289,17834.0,73.53317115408403,7/6/2020,2020-07-06 15:02:00,188.0,7.0,AR,3039000.0
507,C,0,0.0,0,696.0,0,,,0.0,696,0,,,,,,,,0,0.0,,0.0,0.0,,0.0,7/6/2020,2020-07-01 00:00:00,183.0,7.0,AS,55183.0
508,A+,3352,101441.0,10127,516400.0,13479,,1374.820593373441,45.429349365520586,617841,27,3212.0,5188.0,43.53194217244992,839.0,,533.0,,1,1810.0,24.530764424699363,0.02983293556085919,1.7842884040969627,11836.0,11.667866050216382,7/6/2020,2020-07-06 00:00:00,188.0,7.0,AZ,7378490.0
509,B,11529,271684.0,101686,4521669.0,113215,,680.2729264475743,28.867605633802818,4793353,0,7278.0,,18.223474178403755,1937.0,,,,6,6337.0,15.867292644757434,0.052042674993494666,2.3324892154120227,,,7/6/2020,2020-07-06 00:00:00,188.0,7.0,CA,39937500.0
510,A,199,34065.0,4739,321590.0,4938,,582.7529753503959,3.404310644201638,355655,15,286.0,5565.0,4.892627357998334,,,,,0,1521.0,26.019881858445686,0.0,4.464993394980185,4603.0,13.5124027594305,7/6/2020,2020-07-06 01:59:00,188.0,7.0,CO,5845530.0
511,B,259,46976.0,24436,477388.0,24695,,1318.4099150173447,7.268991995689123,524364,0,69.0,10411.0,1.9365268251063688,,,,,3,4338.0,121.74859952625258,1.1583011583011582,9.23450272479564,8210.0,17.477009536784742,7/6/2020,2020-07-05 20:30:00,187.0,7.0,CT,3563080.0
512,A+,33,10515.0,1624,97135.0,1657,,1459.0245141094538,4.578964238289299,107650,0,88.0,,12.210571302104798,23.0,,16.0,,2,561.0,77.84239205091808,6.0606060606060606,5.335235378031384,1553.0,14.769377080361387,7/6/2020,2020-07-05 00:00:00,187.0,7.0,DC,720687.0
513,A+,165,12293.0,3073,114886.0,3238,,1250.6931055707882,16.78714409982755,127179,0,54.0,,5.493974432670835,15.0,,,,0,512.0,52.09101684310125,0.0,4.164971935247702,6778.0,55.13706987716587,7/6/2020,2020-07-05 18:00:00,187.0,7.0,DE,982895.0
514,A,6336,206447.0,27405,2027493.0,33741,1516.0,938.6941299504388,28.809166552994135,2233940,151,,16352.0,,,,,,48,3880.0,17.64197699267949,0.7575757575757576,1.8794169932234424,,,7/6/2020,2020-07-05 23:59:00,187.0,7.0,FL,21993000.0
515,A,1548,97064.0,8220,861889.0,9768,,904.0899395497433,14.418643641545813,958953,144,1962.0,11919.0,18.274792522424345,,2441.0,,,18,2878.0,26.80675478060003,1.1627906976744187,2.965053984999588,,,7/6/2020,2020-07-06 14:50:00,188.0,7.0,GA,10736100.0
516,B,13,301.0,582,15248.0,595,,,7.702562583320989,15549,0,2.0,,,,,,,0,5.0,,0.0,1.6611295681063125,179.0,59.46843853820598,7/6/2020,2020-07-05 23:45:00,187.0,7.0,GU,168775.0
517,D,24,1023.0,709,84035.0,733,,72.41503797719245,1.6988865214590603,85058,0,,118.0,,,,,,0,19.0,1.3449518294884226,0.0,1.857282502443793,777.0,75.95307917888563,7/6/2020,2020-07-05 18:00:00,187.0,7.0,HI,1412690.0
518,A+,304,31657.0,2686,303805.0,2990,,995.5501045646807,9.560199380473922,335462,0,151.0,,4.748651665959086,41.0,,15.0,,2,723.0,22.73692155290344,0.6578947368421052,2.2838550715481567,25121.0,79.35369744448305,7/6/2020,2020-07-06 00:00:00,188.0,7.0,IA,3179850.0
519,A,363,7733.0,1836,98732.0,2199,,423.45687124895954,19.877776317518727,106465,10,75.0,369.0,4.106978577999738,18.0,124.0,,,0,93.0,5.092653436719674,0.0,1.202638044743308,2886.0,37.32057416267943,7/6/2020,2020-07-05 19:00:00,187.0,7.0,ID,1826160.0
520,A,614,148987.0,20520,1634975.0,21134,,1176.8604311318595,4.850035940820082,1783962,0,1395.0,,11.019218464892534,321.0,,151.0,,6,7236.0,57.157752553378046,0.9771986970684038,4.856799586541108,,,7/6/2020,2020-07-06 00:00:00,188.0,7.0,IL,12659700.0
521,A+,323,48331.0,4547,478261.0,4870,,716.5084094969127,4.788483918551298,526592,31,613.0,7285.0,9.087741925919337,229.0,1526.0,88.0,,5,2698.0,39.997924496134374,1.5479876160990713,5.582338457718648,36788.0,76.1167780513542,7/6/2020,2020-07-05 11:59:00,187.0,7.0,IN,6745350.0
522,A,982,16901.0,9676,185318.0,10658,,580.718536538435,33.7415302574252,202219,16,,1235.0,,,384.0,,158.0,3,280.0,9.620802924724089,0.30549898167006106,1.6567067037453407,859.0,5.082539494704456,7/6/2020,2020-07-06 10:00:00,188.0,7.0,KS,2910360.0
523,B,776,17152.0,3919,383190.0,4695,,381.18181474723815,17.245632476903964,400342,14,433.0,2699.0,9.622885132086877,109.0,1000.0,,,8,593.0,13.178685642788723,1.0309278350515463,3.4573227611940296,4785.0,27.897621268656714,7/6/2020,2020-07-06 00:00:00,188.0,7.0,KY,4499690.0
524,B,1101,66327.0,10090,747318.0,11191,,1427.8671655350277,23.701987866993314,813645,0,964.0,,20.752694190537287,,,109.0,,8,3296.0,70.95526976349679,0.7266121707538601,4.969318678667813,43026.0,64.86951015423583,7/6/2020,2020-07-06 13:00:00,188.0,7.0,LA,4645180.0
525,A+,163,110137.0,7569,789280.0,7732,,1578.6629590344867,2.33638161855345,899417,6,603.0,11469.0,8.643178625691597,99.0,,51.0,,15,8198.0,117.50709514663302,9.202453987730062,7.443456785639703,93157.0,84.58283773845302,7/6/2020,2020-07-06 10:00:00,188.0,7.0,MA,6976600.0
526,A,272,69904.0,7127,517457.0,7399,,1149.1471481739634,4.471389681610752,587361,25,403.0,11096.0,6.624889859151225,142.0,,,,3,3246.0,53.36077539157538,1.1029411764705883,4.64351110093843,5029.0,7.19415197985809,7/6/2020,2020-07-06 10:00:00,188.0,7.0,MD,6083120.0
527,A+,8,3423.0,1610,106127.0,1618,,254.34874683271536,0.5944463846513943,109550,0,21.0,359.0,1.56042175970991,9.0,,4.0,,0,109.0,8.099331990875248,0.0,3.1843412211510373,2787.0,81.41980718667836,7/6/2020,2020-07-05 23:59:00,187.0,7.0,ME,1345790.0
528,A+,328,73269.0,12216,1086094.0,12544,,729.4076655052265,3.265306122448979,1159363,0,505.0,,5.027376804380289,174.0,,92.0,,3,6221.0,61.93130910900946,0.9146341463414633,8.490630416683727,52841.0,72.11917727824864,7/6/2020,2020-07-06 00:00:00,188.0,7.0,MI,10045000.0
529,A,433,38569.0,5245,641124.0,5678,,676.5695962053583,7.59559841211647,679693,49,258.0,4219.0,4.525783811376558,125.0,1290.0,,,3,1511.0,26.505656352674333,0.6928406466512702,3.917654074515803,33907.0,87.91257227306905,7/6/2020,2020-07-05 17:00:00,187.0,7.0,MN,5700670.0
530,B,420,23856.0,6816,402889.0,7236,,386.6908078265338,6.807936757509397,426745,0,740.0,,11.994936191802271,,,73.0,,0,1028.0,16.663235682665857,0.0,4.309188464118042,,,7/6/2020,2020-07-05 15:00:00,187.0,7.0,MO,6169270.0
531,D,0,31.0,0,8187.0,0,,,0.0,8218,0,,,,,,,,0,2.0,,0.0,6.451612903225806,19.0,61.29032258064516,7/6/2020,2020-07-04 14:01:00,186.0,7.0,MP,57580.0
532,A,357,31257.0,4190,283431.0,4547,,1045.6434033841151,11.942755063125992,314688,12,825.0,3280.0,27.598803717307963,165.0,,98.0,,3,1114.0,37.266748292219475,0.8403361344537815,3.5640016636273475,22167.0,70.91851425280737,7/6/2020,2020-07-05 19:00:00,187.0,7.0,MS,2989260.0
533,C,37,1249.0,2783,101677.0,2820,,114.92877912326549,3.4046155544922523,102926,0,20.0,112.0,1.8403327321579743,,,,,0,23.0,2.1163826419816703,0.0,1.8414731785428344,678.0,54.283426741393114,7/6/2020,2020-07-06 00:00:00,188.0,7.0,MT,1086760.0
534,A,1546,74529.0,13462,977317.0,15008,,702.3153252480705,14.568550400964956,1051846,0,982.0,,9.253762285735824,,,,,2,1398.0,13.17388968987646,0.129366106080207,1.8757798977579196,55318.0,74.22345664103905,7/6/2020,2020-07-06 12:00:00,188.0,7.0,NC,10611900.0
535,D,33,3849.0,421,109733.0,454,,505.3017960597225,4.332283520387333,113582,3,22.0,245.0,2.8881890135915547,,,,,0,78.0,10.23994286637006,0.0,2.0265003897116136,3350.0,87.03559366069109,7/6/2020,2020-07-06 00:00:00,188.0,7.0,ND,761723.0
536,B,102,19929.0,1710,171811.0,1812,,1020.6548292762873,5.223884418996502,191740,1,101.0,1369.0,5.172669865869086,,,,,0,284.0,14.544933088186339,0.0,1.4250589593055347,14641.0,73.4658036027899,7/6/2020,2020-07-05 20:00:00,187.0,7.0,NE,1952570.0
537,B,40,5897.0,1446,119338.0,1486,,430.045578851413,2.917046490428441,125235,1,25.0,570.0,1.8231540565177755,,163.0,,,5,381.0,27.7848678213309,12.5,6.460912328302526,4684.0,79.43021875529931,7/6/2020,2020-07-05 09:00:00,187.0,7.0,NH,1371250.0
538,A+,209,173611.0,14360,1375598.0,14569,,1942.7028490796804,2.3387048946072153,1549209,0,861.0,20237.0,9.634568967735945,187.0,,152.0,,18,15229.0,170.41213799030277,8.61244019138756,8.771909614022153,30729.0,17.69991532794581,7/6/2020,2020-07-05 13:00:00,187.0,7.0,NJ,8936570.0
539,B,193,13256.0,2573,361798.0,2766,,632.2496947496948,9.205204517704518,375054,18,119.0,2006.0,5.675747863247864,,,,,0,513.0,24.46771978021978,0.0,3.869945684972843,5860.0,44.206397103198555,7/6/2020,2020-07-05 17:00:00,187.0,7.0,NM,2096640.0
540,A+,491,22909.0,3293,288572.0,3784,,729.664995572769,15.638636030653,311481,0,748.0,,23.824235745271782,201.0,,114.0,,3,537.0,17.103762827822123,0.6109979633401221,2.344056920860797,742.0,3.2389017416735784,7/6/2020,2020-07-06 12:00:00,188.0,7.0,NV,3139660.0
541,A,518,397649.0,53810,3890482.0,54328,,2045.466937578766,2.664540521077133,4288131,0,817.0,89995.0,4.2025668064093,170.0,,103.0,,9,24913.0,128.1499961420745,1.7374517374517375,6.265072966359779,71040.0,17.865001546590083,7/6/2020,2020-07-05 23:59:00,187.0,7.0,NY,19440500.0
542,B,805,57956.0,11845,823456.0,12650,,493.339121700418,6.852405151646706,881412,77,837.0,8249.0,7.1247988968053315,267.0,2077.0,140.0,,16,2927.0,24.915515377478147,1.9875776397515528,5.050383049209746,40813.0,70.42066395196356,7/6/2020,2020-07-06 14:00:00,188.0,7.0,OH,11747700.0
543,A+,434,16362.0,0,348789.0,434,,413.7230012996798,10.973950773992243,365151,4,391.0,1689.0,9.886669936937713,165.0,,,,1,399.0,10.088954743831577,0.2304147465437788,2.4385771910524388,12432.0,75.98093142647599,7/6/2020,2020-07-06 08:00:00,188.0,7.0,OK,3954820.0
544,A+,165,10395.0,3355,257326.0,3520,,241.68292223599136,3.836236860888752,267721,56,183.0,1125.0,4.254735427531161,61.0,,26.0,,0,215.0,4.998732879339888,0.0,2.068302068302068,2846.0,27.37854737854738,7/6/2020,2020-07-05 03:01:00,187.0,7.0,OR,4301090.0
545,A+,450,90304.0,8174,743020.0,8624,,704.3499286321553,3.5098940012011637,833324,0,598.0,,4.664259139373991,,,107.0,,1,6754.0,52.679609075805914,0.2222222222222222,7.4791814316087875,70437.0,77.9998671155209,7/6/2020,2020-07-06 00:00:00,188.0,7.0,PA,12820900.0
546,C,669,8585.0,0,192686.0,669,,283.131497018627,22.063479499762543,201271,0,115.0,,3.792675848240198,18.0,,11.0,,0,155.0,5.111867447628093,0.0,1.80547466511357,,,7/6/2020,2020-07-06 06:30:00,188.0,7.0,PR,3032160.0
547,A+,55,17163.0,1504,144551.0,1559,,1625.037873049538,5.207544311467959,161714,0,61.0,2019.0,5.775640054537192,9.0,,7.0,,0,960.0,90.89531889107711,0.0,5.593427722426149,1657.0,9.654489308395968,7/6/2020,2020-07-06 03:00:00,188.0,7.0,RI,1056160.0
548,A,1533,46380.0,7515,393477.0,9048,,890.1940461795359,29.423619508262796,439857,0,1260.0,2882.0,24.183796856106408,,,,,7,827.0,15.873015873015873,0.45662100456621,1.783096162138853,16994.0,36.640793445450626,7/6/2020,2020-07-05 23:59:00,187.0,7.0,SC,5210100.0
549,B,42,7105.0,258,77198.0,300,,786.798179899383,4.65102372354315,84303,1,59.0,692.0,6.533580944977282,,,,,0,97.0,10.74165002818299,0.0,1.3652357494722025,6063.0,85.33427163969036,7/6/2020,2020-07-05 18:00:00,187.0,7.0,SD,903027.0
550,B,724,52155.0,7728,852463.0,8452,,756.1347603072381,10.496434981544251,904618,26,940.0,2897.0,13.627968069960769,,,,,7,653.0,9.467088457111045,0.9668508287292817,1.2520371968171795,31020.0,59.47656025309175,7/6/2020,2020-07-06 15:00:00,188.0,7.0,TN,6897580.0
551,B,5318,200557.0,24954,1963172.0,30272,,680.4932088774884,18.044061712183982,2163729,0,8698.0,,29.512457460055714,,,,,18,2655.0,9.008458790118178,0.33847311019180143,1.3238131802928843,103782.0,51.746884925482526,7/6/2020,2020-07-06 16:30:00,188.0,7.0,TX,29472300.0
552,A+,517,25469.0,4017,350373.0,4534,,775.992346410247,15.752013942208084,375842,22,244.0,1604.0,7.434219346032442,83.0,438.0,,194.0,6,190.0,5.788941294041656,1.160541586073501,0.7460049471907024,14448.0,56.72778672111194,7/6/2020,2020-07-06 11:02:00,188.0,7.0,UT,3282120.0
553,A+,354,66102.0,5404,649011.0,5758,218.0,766.2924969366617,4.103772108492605,715113,16,783.0,9592.0,9.076987460309915,194.0,,86.0,,0,1853.0,21.481044398409033,0.0,2.8032434722096156,8809.0,13.326374391092555,7/6/2020,2020-07-05 17:00:00,187.0,7.0,VA,8626210.0
554,C,1,112.0,58,3118.0,59,1.0,,0.9576250897773521,3230,0,,,,,,,,0,6.0,,0.0,5.357142857142857,79.0,70.53571428571429,7/6/2020,2020-07-05 18:10:00,187.0,7.0,VI,104425.0
555,B,2,1251.0,327,69102.0,329,,199.18447411955208,0.3184404062662703,70353,0,24.0,,3.821284875195244,,,,,0,56.0,8.916331375455568,0.0,4.476418864908074,1022.0,81.69464428457233,7/6/2020,2020-07-05 00:00:00,187.0,7.0,VT,628061.0
556,B,651,35898.0,4779,576808.0,5430,,460.4019443126291,8.34925805748291,612706,9,248.0,4482.0,3.180669736183966,,,39.0,,5,1359.0,17.42955714304036,0.7680491551459293,3.7857262243021896,,,7/6/2020,2020-07-05 02:59:00,187.0,7.0,WA,7797100.0
557,A+,490,35230.0,4802,588913.0,5292,172.0,602.042124150895,8.37356346392105,624143,16,254.0,3602.0,4.340581877216217,66.0,772.0,,,0,803.0,13.722390737813475,0.0,2.2793074084587,25242.0,71.64916264547261,7/6/2020,2020-07-06 16:00:00,188.0,7.0,WI,5851750.0
558,B,180,3442.0,3980,185539.0,4160,,193.5806801756961,10.123335976648837,188981,0,41.0,,2.305870972458902,13.0,,6.0,,1,95.0,5.342871765453554,0.5555555555555556,2.760023242300988,2518.0,73.15514235909355,7/6/2020,2020-07-06 17:00:00,188.0,7.0,WV,1778070.0
559,B,0,1634.0,0,33693.0,0,,288.17071557691463,0.0,35327,0,9.0,119.0,1.5872316035448173,,,,,0,20.0,3.5271813412107047,0.0,1.2239902080783354,1172.0,71.72582619339045,7/6/2020,2020-07-05 13:36:00,187.0,7.0,WY,567025.0
560,A,27,1138.0,994,122615.0,1021,,155.0404494810641,3.6784640913784976,123753,0,19.0,,2.5885488050441277,,,3.0,,0,16.0,2.179830572668739,0.0,1.4059753954305798,548.0,48.154657293497365,7/5/2020,2020-07-04 00:00:00,186.0,7.0,AK,734002.0
561,B,1091,43953.0,6707,405933.0,7798,,895.4247833403278,22.22620614347821,449886,3,885.0,2909.0,18.02950727495712,,843.0,,473.0,0,1007.0,20.514930876702618,0.0,2.2910836575432847,22082.0,50.24002912201671,7/5/2020,2020-07-05 11:00:00,187.0,7.0,AL,4908620.0
562,A,0,23209.0,0,315684.0,0,,763.7051661730832,0.0,338893,0,285.0,1536.0,9.378084896347483,,,70.0,240.0,0,286.0,9.4109904573873,0.0,1.2322805808091688,16726.0,72.06687061053901,7/5/2020,2020-07-05 00:00:00,187.0,7.0,AR,3039000.0
563,C,0,0.0,0,696.0,0,,,0.0,696,0,,,,,,,,0,0.0,,0.0,0.0,,0.0,7/5/2020,2020-07-01 00:00:00,183.0,7.0,AS,55183.0
564,A+,3536,98089.0,11318,506273.0,14854,,1329.3912440079205,47.92308453355633,604362,93,3182.0,5161.0,43.12535491679192,821.0,,531.0,,4,1809.0,24.517211516177433,0.11312217194570137,1.8442434931541765,11361.0,11.582338488515532,7/5/2020,2020-07-05 00:00:00,187.0,7.0,AZ,7378490.0
565,B,5410,260155.0,121697,4419983.0,127107,,651.4053208137715,13.546165884194053,4680138,0,7149.0,,17.900469483568074,1907.0,,,,18,6331.0,15.85226917057903,0.33271719038817005,2.4335492302665718,,,7/5/2020,2020-07-05 00:00:00,187.0,7.0,CA,39937500.0
566,A,247,33866.0,4716,316851.0,4963,,579.3486647061943,4.22545090008947,350717,13,283.0,5550.0,4.841306092005344,,,,,0,1521.0,26.019881858445686,0.0,4.491230142325636,4568.0,13.488454497135772,7/5/2020,2020-07-04 00:00:00,186.0,7.0,CO,5845530.0
567,B,0,46717.0,0,452952.0,0,,1311.1409230216552,0.0,499669,0,95.0,10411.0,2.666232585291377,,,,,0,4335.0,121.66440270776968,0.0,9.27927735085729,8210.0,17.57390243380354,7/5/2020,2020-07-02 20:30:00,184.0,7.0,CT,3563080.0
568,A+,35,10482.0,1404,95511.0,1439,,1454.4455498711645,4.856477222428044,105993,0,87.0,,12.071814810035425,26.0,,18.0,,2,559.0,77.56487906677934,5.714285714285714,5.3329517267697,1542.0,14.710933028048082,7/5/2020,2020-07-04 00:00:00,186.0,7.0,DC,720687.0
569,A+,132,12128.0,3116,111813.0,3248,,1233.9059614709606,13.429715279862041,123941,0,53.0,,5.392234165399152,15.0,,,,0,512.0,52.09101684310125,0.0,4.221635883905013,6740.0,55.57387862796834,7/5/2020,2020-07-04 18:00:00,186.0,7.0,DE,982895.0
570,A,10059,200111.0,43643,2000088.0,53702,1508.0,909.8849633974447,45.73728004365025,2200199,161,,16201.0,,,,,,29,3832.0,17.42372573091438,0.2882990356894323,1.914937209848534,,,7/5/2020,2020-07-04 23:59:00,186.0,7.0,FL,21993000.0
571,A,2197,95516.0,20629,853669.0,22826,,889.6712959081976,20.46366930263317,949185,32,1805.0,11775.0,16.812436545859295,,2429.0,,,3,2860.0,26.63909613360531,0.13654984069185253,2.994262741320826,,,7/5/2020,2020-07-04 14:50:00,186.0,7.0,GA,10736100.0
572,B,0,288.0,0,14666.0,0,,,0.0,14954,0,3.0,,,,,,,0,5.0,,0.0,1.7361111111111112,179.0,62.15277777777778,7/5/2020,2020-07-03 22:30:00,185.0,7.0,GU,168775.0
573,D,24,999.0,825,83326.0,849,,70.7161514557334,1.6988865214590603,84325,0,,118.0,,,,,,0,19.0,1.3449518294884226,0.0,1.9019019019019021,756.0,75.67567567567568,7/5/2020,2020-07-04 18:00:00,186.0,7.0,HI,1412690.0
574,A+,312,31353.0,3149,301119.0,3461,,985.9899051842067,9.81178357469692,332472,0,141.0,,4.434171423180339,43.0,,16.0,,0,721.0,22.67402550434769,0.0,2.299620450993525,24739.0,78.90473000988742,7/5/2020,2020-07-05 00:00:00,187.0,7.0,IA,3179850.0
575,A,376,7370.0,2823,96896.0,3199,,403.57909493144086,20.589652604372016,104266,4,75.0,359.0,4.106978577999738,18.0,122.0,,,0,93.0,5.092653436719674,0.0,1.2618724559023067,2858.0,38.77883310719132,7/5/2020,2020-07-03 19:00:00,185.0,7.0,ID,1826160.0
576,A,639,148373.0,26596,1614455.0,27235,,1172.0103951910394,5.047512974241095,1762828,0,1326.0,,10.474181852650537,304.0,,165.0,,6,7230.0,57.110358065357005,0.9389671361502347,4.872854225499249,,,7/5/2020,2020-07-05 00:00:00,187.0,7.0,IL,12659700.0
577,A+,576,48008.0,8858,473714.0,9434,,711.7199255783614,8.539215904289621,521722,38,632.0,7254.0,9.369417450540002,218.0,1526.0,87.0,,6,2693.0,39.92379935807631,1.0416666666666665,5.60948175304116,36475.0,75.97692051324779,7/5/2020,2020-07-04 11:59:00,186.0,7.0,IN,6745350.0
578,A,0,15919.0,0,175642.0,0,,546.9770062810098,0.0,191561,0,,1219.0,,,377.0,,156.0,0,277.0,9.51772289338776,0.0,1.7400590489352348,842.0,5.289276964633457,7/5/2020,2020-07-03 10:00:00,185.0,7.0,KS,2910360.0
579,B,0,16376.0,0,379271.0,0,,363.9361822703342,0.0,395647,0,455.0,2685.0,10.111807702308381,99.0,996.0,,,0,585.0,13.000895617253633,0.0,3.572300928187592,4747.0,28.987542745481193,7/5/2020,2020-07-03 00:00:00,185.0,7.0,KY,4499690.0
580,B,1937,65226.0,16375,737228.0,18312,,1404.1651776680344,41.69913760069577,802454,0,926.0,,19.93464192991445,,,105.0,,10,3288.0,70.78304823494462,0.5162622612287042,5.040934596633244,43026.0,65.96449268696533,7/5/2020,2020-07-05 13:00:00,187.0,7.0,LA,4645180.0
581,A+,136,109974.0,5782,781711.0,5918,,1576.3265774159333,1.9493736203881546,891685,2,636.0,11463.0,9.116188401226959,100.0,,46.0,,11,8183.0,117.29209070320786,8.088235294117647,7.440849655373088,93157.0,84.70820375725171,7/5/2020,2020-07-05 10:00:00,187.0,7.0,MA,6976600.0
582,A,291,69632.0,6329,510330.0,6620,,1144.6757584923525,4.783729402017386,579962,37,409.0,11071.0,6.723523455069109,144.0,,,,7,3243.0,53.31145859361643,2.405498281786942,4.657341452205882,5029.0,7.222254136029411,7/5/2020,2020-07-05 10:00:00,187.0,7.0,MD,6083120.0
