PEOPLE_NEGATIVE_NEW_COUNT,PROVINCE_STATE_CODE,PEOPLE_POSITIVE_CASES_COUNT,DATA_COMPLETENESS_SCORE_NAME,REPORT_DATE,PEOPLE_IN_INTENSIVE_CARE_CURRENTLY_COUNT,PEOPLE_PENDING_CASES_COUNT,PEOPLE_RECOVERED_COUNT,REPORTED_DATE_TIME,PEOPLE_POSITIVE_NEGATIVE_TEST_RESULTS_COUNT,DATA_SOURCE_NAME,PEOPLE_DEATH_NEW_COUNT,PEOPLE_INTUBATED_CUMULATIVE_COUNT,PEOPLE_TEST_RESULTS_NEW_COUNT,PEOPLE_IN_INTENSIVE_CARE_CUMULATIVE_COUNT,PEOPLE_NEGATIVE_CASES_COUNT,PROVINCE_STATE_FIPS_NUMBER,PEOPLE_HOSPITALIZED_NEW_COUNT,PEOPLE_HOSPITALIZED_CUMULATIVE_COUNT,PEOPLE_INTUBATED_CURRENTLY_COUNT,PEOPLE_HOSPITALIZED_CURRENTLY_COUNT,PEOPLE_POSITIVE_NEW_CASES_COUNT,PEOPLE_DEATH_COUNT
4432,MT,456,C,5/6/2020,,,417,5/6/2020 12:00:00 AM,19704,COVID Tracking Project Historical,0,,4432,,19248,30,0,62,,6,0,16
12180,NC,12758,B,5/6/2020,,,,5/6/2020 10:45:00 AM,164482,COVID Tracking Project Historical,25,,12682,,151724,37,0,,,516,502,477
2154,ND,1323,C,5/6/2020,,,582,5/6/2020 1:00:00 PM,38632,COVID Tracking Project Historical,5,,2211,,37309,38,2,97,,32,57,22
1164,NE,6438,D,5/6/2020,,,,5/5/2020 5:45:00 PM,36128,COVID Tracking Project Historical,4,,1519,,29690,31,0,,,,355,82
815,NH,2636,B,5/6/2020,,79,1105,5/5/2020 9:00:00 AM,27733,COVID Tracking Project Historical,6,,863,82,25097,33,9,295,,115,48,92
0,NJ,131890,A+,5/6/2020,1549,594,15642,5/6/2020 1:00:00 PM,288920,COVID Tracking Project Historical,305,,1297,,157030,34,0,,1146,5221,1297,8549
1424,NM,4138,C,5/6/2020,,,964,5/5/2020 5:30:00 PM,83251,COVID Tracking Project Historical,6,,1531,,79113,35,20,687,,178,107,162
1322,NV,5663,D,5/6/2020,,,203,5/6/2020 12:40:00 PM,49275,COVID Tracking Project Historical,14,,1391,,43612,32,0,,,,69,311
24236,NY,323978,B,5/6/2020,3098,,54597,5/6/2020 12:00:00 AM,1055921,COVID Tracking Project Historical,232,,27022,,731943,36,652,81570,,9179,2786,19877
7587,OH,21576,B,5/6/2020,407,,,5/6/2020 2:00:00 PM,168929,COVID Tracking Project Historical,90,,8194,1151,147353,39,96,4052,275,1045,607,1225
3399,OK,4201,A,5/6/2020,102,,2909,5/6/2020 12:00:00 AM,82890,COVID Tracking Project Historical,6,,3473,,78689,40,0,773,,230,74,253
2475,OR,2916,A+,5/6/2020,47,,1125,5/6/2020 11:00:00 AM,67976,COVID Tracking Project Historical,2,,2552,,65060,41,19,641,20,191,77,115
4570,PA,51845,C,5/6/2020,,,,5/6/2020 12:00:00 AM,256340,COVID Tracking Project Historical,94,,5458,,204495,42,0,,560,2545,888,3106
-9313,PR,1968,D,5/6/2020,,,,5/6/2020 6:00:00 AM,1968,COVID Tracking Project Historical,0,,-9269,,,72,0,,,144,44,99
1937,RI,10639,A+,5/6/2020,86,,665,5/6/2020 3:00:00 AM,71357,COVID Tracking Project Historical,15,,2279,,60718,44,31,1123,60,324,342,370
9532,SC,6936,B,5/6/2020,,,3816,5/6/2020 4:20:00 PM,77482,COVID Tracking Project Historical,22,,9711,,70546,45,42,1152,,,179,305
336,SD,2779,C,5/6/2020,,,1977,5/5/2020 6:00:00 PM,19416,COVID Tracking Project Historical,5,,394,,16637,46,10,230,,72,58,29
7991,TN,13938,B,5/6/2020,,,6564,5/6/2020 3:00:00 PM,227101,COVID Tracking Project Historical,13,,8239,,213163,47,65,1221,,557,248,239
10675,TX,34422,B,5/6/2020,,,17622,5/6/2020 1:20:00 PM,438938,COVID Tracking Project Historical,42,,11728,,404516,48,0,,,1812,1053,948
4141,UT,5595,C,5/6/2020,,,2509,5/6/2020 3:00:00 PM,131002,COVID Tracking Project Historical,2,,4287,,125407,49,8,464,,,146,58
0,VA,20256,A+,5/6/2020,361,469,2617,5/4/2020 5:00:00 PM,113708,COVID Tracking Project Historical,0,,0,,93452,51,0,4113,189,1496,0,713
17,VI,66,C,5/6/2020,,37,54,5/5/2020 8:30:00 PM,1056,COVID Tracking Project Historical,0,,17,,990,78,0,,,,0,4
216,VT,914,B,5/6/2020,2,,706,5/6/2020 12:00:00 AM,17195,COVID Tracking Project Historical,0,,221,,16281,50,0,,0,26,5,52
5051,WA,17718,B,5/6/2020,127,,,5/6/2020 12:00:00 AM,229783,COVID Tracking Project Historical,21,,5299,,212065,53,0,,,390,248,862
3859,WI,10262,A+,5/6/2020,107,212,4348,5/6/2020 12:00:00 AM,98088,COVID Tracking Project Historical,9,,4225,423,87826,55,31,1694,,511,366,362
951,WV,1248,C,5/6/2020,22,,716,5/6/2020 10:00:00 AM,55784,COVID Tracking Project Historical,0,,961,,54536,54,0,,12,76,10,50
1084,WY,604,C,5/6/2020,,,409,5/5/2020 3:30:00 PM,12007,COVID Tracking Project Historical,0,,1092,,11403,56,0,60,,11,8,7
968,AK,371,C,5/5/2020,,,277,5/5/2020 12:00:00 AM,22692,COVID Tracking Project Historical,0,,969,,22321,02,0,,,13,1,9
3389,AL,8285,B,5/5/2020,,,,5/5/2020 12:00:00 AM,106766,COVID Tracking Project Historical,17,255,3649,428,98481,01,43,1107,,,260,313
155,AR,3496,B,5/5/2020,,,2041,5/5/2020 4:10:00 PM,54635,COVID Tracking Project Historical,2,89,193,,51139,05,15,453,16,89,38,83
0,AS,0,F,5/5/2020,,,,5/3/2020 12:00:00 AM,83,COVID Tracking Project Historical,0,,0,,83,60,0,,,,0,0
2621,AZ,9305,A+,5/5/2020,303,,1671,5/5/2020 12:00:00 AM,88260,COVID Tracking Project Historical,33,,3007,,78955,04,57,2192,185,728,386,395
30753,CA,56212,B,5/5/2020,1388,,,5/5/2020 2:00:00 PM,779902,COVID Tracking Project Historical,63,,32028,,723690,06,0,,,4622,1275,2317
1642,CO,16907,B,5/5/2020,,,2743,5/3/2020 12:00:00 AM,85004,COVID Tracking Project Historical,9,,1914,,68097,08,39,2838,,834,272,851
4816,CT,30621,B,5/5/2020,,,4346,5/4/2020 4:00:00 PM,108643,COVID Tracking Project Historical,138,,6150,,78022,09,0,7758,,1500,1334,2633
382,DC,5322,A+,5/5/2020,130,,667,5/4/2020 12:00:00 AM,24329,COVID Tracking Project Historical,6,,534,,19007,11,0,,91,447,152,264
487,DE,5371,B,5/5/2020,,,1847,5/4/2020 6:00:00 PM,24680,COVID Tracking Project Historical,11,,570,,19309,10,0,,,284,83,266
20879,FL,37439,C,5/5/2020,,1265,,5/5/2020 10:31:00 AM,465691,COVID Tracking Project Historical,113,,21421,,428252,12,217,6546,,,542,1536
17215,GA,29711,A,5/5/2020,,,,5/5/2020 4:25:00 PM,200883,COVID Tracking Project Historical,66,,17558,1318,171172,13,108,5634,,,343,1288
99,GU,149,F,5/5/2020,,,124,5/5/2020 9:00:00 AM,3490,COVID Tracking Project Historical,0,,99,,3341,66,0,,,,0,5
132,HI,621,B,5/5/2020,,,548,5/4/2020 6:00:00 PM,33999,COVID Tracking Project Historical,0,,133,,33378,15,0,73,,,1,17
3000,IA,10111,B,5/5/2020,152,,3572,5/4/2020 12:00:00 PM,60569,COVID Tracking Project Historical,19,,3408,,50458,19,0,,94,407,408,207
456,ID,2106,C,5/5/2020,,,1358,5/3/2020 7:00:00 PM,30308,COVID Tracking Project Historical,0,,501,83,28202,16,1,201,,45,45,64
11017,IL,65962,A,5/5/2020,1266,,,5/5/2020 12:00:00 AM,346286,COVID Tracking Project Historical,176,,13139,,280324,17,0,,780,4780,2122,2838
2011,IN,21033,A+,5/5/2020,480,,,5/4/2020 11:59:00 PM,115834,COVID Tracking Project Historical,62,,2537,,94801,18,0,,272,1537,526,1326
1276,KS,5458,A,5/5/2020,,,296,5/5/2020 10:00:00 AM,40092,COVID Tracking Project Historical,1,95,1489,212,34634,20,13,566,,,213,137
1523,KY,5245,A,5/5/2020,174,,1892,5/4/2020 5:00:00 PM,60047,COVID Tracking Project Historical,8,,1638,659,54802,21,10,1529,,333,115,261
6977,LA,29996,B,5/5/2020,,,20316,5/5/2020 1:00:00 PM,188231,COVID Tracking Project Historical,51,,7300,,158235,22,0,,194,1512,323,2115
7897,MA,70271,A,5/5/2020,914,,,5/5/2020 12:00:00 PM,333349,COVID Tracking Project Historical,122,,9081,,263078,25,209,6831,,3542,1184,4212
2399,MD,27117,A,5/5/2020,573,,1810,5/5/2020 10:00:00 AM,140103,COVID Tracking Project Historical,52,,3108,,112986,24,138,5337,,1693,709,1476
0,ME,1226,B,5/5/2020,18,,741,5/4/2020 11:59:00 AM,20772,COVID Tracking Project Historical,4,,21,,19546,23,1,187,12,36,21,61
10420,MI,50497,A+,5/5/2020,839,,15659,5/5/2020 11:00:00 AM,263588,COVID Tracking Project Historical,59,,11108,,213091,26,0,,670,1948,688,4781
2525,MN,10876,A,5/5/2020,182,,4159,5/4/2020 5:00:00 PM,100078,COVID Tracking Project Historical,27,,3166,475,89202,27,79,1350,,434,641,455
3453,MO,8916,A,5/5/2020,,,,5/5/2020 3:00:00 PM,95066,COVID Tracking Project Historical,19,,3615,,86150,29,0,,139,893,162,377
462,MP,14,D,5/5/2020,,,12,5/5/2020 12:00:00 AM,1797,COVID Tracking Project Historical,0,,462,,1783,69,0,,,,0,2
301,MS,8207,B,5/5/2020,162,,4421,5/4/2020 7:00:00 PM,80308,COVID Tracking Project Historical,32,,631,,72101,28,36,1352,77,645,330,342
185,MT,456,C,5/5/2020,,,410,5/5/2020 12:00:00 AM,15272,COVID Tracking Project Historical,0,,184,,14816,30,0,62,,6,-1,16
4953,NC,12256,B,5/5/2020,,,,5/5/2020 11:00:00 AM,151800,COVID Tracking Project Historical,22,,5361,,139544,37,0,,,534,408,452
1626,ND,1266,C,5/5/2020,,,559,5/5/2020 1:00:00 PM,36421,COVID Tracking Project Historical,2,,1667,,35155,38,1,95,,31,41,17
682,NE,6083,D,5/5/2020,,,,5/3/2020 8:45:00 PM,34609,COVID Tracking Project Historical,0,,855,,28526,31,0,,,,173,78
0,NH,2588,C,5/5/2020,,79,1019,5/4/2020 9:00:00 AM,26870,COVID Tracking Project Historical,0,,0,82,24282,33,0,286,,111,0,86
8079,NJ,130593,A+,5/5/2020,1534,550,15642,5/5/2020 1:00:00 PM,287623,COVID Tracking Project Historical,334,,10403,,157030,34,0,,1169,5328,2324,8244
3562,NM,4031,C,5/5/2020,,,842,5/4/2020 5:53:00 PM,81720,COVID Tracking Project Historical,5,,3743,,77689,35,80,667,,181,181,156
1615,NV,5594,D,5/5/2020,,,200,5/5/2020 10:00:00 AM,47884,COVID Tracking Project Historical,5,,1718,,42290,32,0,,,,103,297
19350,NY,321192,B,5/5/2020,3281,,58950,5/5/2020 12:00:00 AM,1028899,COVID Tracking Project Historical,230,,21589,,707707,36,542,80918,,9600,2239,19645
5085,OH,20969,B,5/5/2020,402,,,5/5/2020 2:00:00 PM,160735,COVID Tracking Project Historical,79,,5580,1123,139766,39,147,3956,281,1069,495,1135
15486,OK,4127,A,5/5/2020,113,,2830,5/5/2020 12:00:00 AM,79417,COVID Tracking Project Historical,9,,15569,,75290,40,20,773,,236,83,247
1887,OR,2839,A+,5/5/2020,49,,860,5/5/2020 11:00:00 AM,65424,COVID Tracking Project Historical,4,,1967,,62585,41,14,622,25,219,80,113
4427,PA,50957,B,5/5/2020,,,,5/5/2020 12:00:00 AM,250882,COVID Tracking Project Historical,554,,5292,,199925,42,0,,550,2580,865,3012
0,PR,1924,D,5/5/2020,,,,5/5/2020 6:00:00 AM,11237,COVID Tracking Project Historical,2,,81,,9313,72,0,,,140,81,99
1979,RI,10297,A+,5/5/2020,89,,639,5/5/2020 3:00:00 AM,69078,COVID Tracking Project Historical,14,,2282,,58781,44,31,1092,62,327,303,355
3452,SC,6757,B,5/5/2020,,,3622,5/4/2020 4:35:00 PM,67771,COVID Tracking Project Historical,8,,3583,,61014,45,0,1110,,,131,283
256,SD,2721,C,5/5/2020,,,1895,5/4/2020 6:00:00 PM,19022,COVID Tracking Project Historical,3,,309,,16301,46,9,220,,75,53,24
7300,TN,13690,B,5/5/2020,,,6356,5/5/2020 3:00:00 PM,218862,COVID Tracking Project Historical,7,,7419,,205172,47,13,1156,,520,119,226
18775,TX,33369,B,5/5/2020,,,16791,5/5/2020 1:15:00 PM,427210,COVID Tracking Project Historical,22,,19812,,393841,48,0,,,1888,1037,906
1922,UT,5449,C,5/5/2020,,,2387,5/5/2020 3:00:00 PM,126715,COVID Tracking Project Historical,6,,2054,,121266,49,15,456,,,132,56
651,VA,20256,A+,5/5/2020,361,469,2617,5/4/2020 5:00:00 PM,113708,COVID Tracking Project Historical,29,,1415,,93452,51,103,4113,189,1496,764,713
8,VI,66,C,5/5/2020,,34,51,5/4/2020 8:30:00 PM,1039,COVID Tracking Project Historical,0,,8,,973,78,0,,,,0,4
176,VT,909,B,5/5/2020,2,,,5/5/2020 12:00:00 AM,16974,COVID Tracking Project Historical,0,,179,,16065,50,0,,0,33,3,52
4808,WA,17470,B,5/5/2020,102,,,5/5/2020 12:00:00 AM,224484,COVID Tracking Project Historical,7,,5069,,207014,53,0,,,292,261,841
3500,WI,9896,A,5/5/2020,92,236,4131,5/5/2020 12:00:00 AM,93863,COVID Tracking Project Historical,13,,3858,414,83967,55,42,1663,,543,358,353
1552,WV,1238,C,5/5/2020,23,,630,5/5/2020 10:00:00 AM,54823,COVID Tracking Project Historical,0,,1584,,53585,54,0,,12,64,32,50
451,WY,596,C,5/5/2020,,,405,5/4/2020 5:02:00 PM,10915,COVID Tracking Project Historical,0,,461,,10319,56,0,60,,13,10,7
143,AK,370,C,5/4/2020,,,263,5/4/2020 12:00:00 AM,21723,COVID Tracking Project Historical,0,,145,,21353,02,0,,,12,2,9
10317,AL,8025,B,5/4/2020,,,,5/4/2020 12:00:00 AM,103117,COVID Tracking Project Historical,6,247,10617,411,95092,01,29,1064,,,300,296
1525,AR,3458,B,5/4/2020,,,2016,5/3/2020 3:40:00 PM,54442,COVID Tracking Project Historical,5,88,1552,,50984,05,11,438,16,91,27,81
26,AS,0,F,5/4/2020,,,,5/3/2020 12:00:00 AM,83,COVID Tracking Project Historical,0,,26,,83,60,0,,,,0,0
3855,AZ,8919,A+,5/4/2020,288,,1632,5/4/2020 12:00:00 AM,85253,COVID Tracking Project Historical,0,,4134,,76334,04,46,2135,200,703,279,362
30802,CA,54937,B,5/4/2020,1464,,,5/4/2020 2:00:00 PM,747874,COVID Tracking Project Historical,39,,32123,,692937,06,0,,,4616,1321,2254
2774,CO,16635,B,5/4/2020,,,2650,5/2/2020 12:00:00 AM,83090,COVID Tracking Project Historical,10,,3184,,66455,08,6,2799,,883,410,842
0,CT,29287,B,5/4/2020,,,4346,5/3/2020 4:00:00 PM,102493,COVID Tracking Project Historical,59,,0,,73206,09,0,7758,,1488,0,2495
539,DC,5170,A+,5/4/2020,130,,666,5/3/2020 12:00:00 AM,23795,COVID Tracking Project Historical,7,,693,,18625,11,0,,91,447,154,258
293,DE,5288,B,5/4/2020,,,1716,5/3/2020 6:00:00 PM,24110,COVID Tracking Project Historical,9,,373,,18822,10,0,,,281,80,255
15262,FL,36897,C,5/4/2020,,1181,,5/4/2020 9:12:00 AM,444270,COVID Tracking Project Historical,20,,16081,,407373,12,85,6329,,,819,1423
7463,GA,29368,A,5/4/2020,,,,5/4/2020 3:25:00 PM,183325,COVID Tracking Project Historical,45,,8229,1284,153957,13,133,5526,,,766,1222
90,GU,149,F,5/4/2020,,,125,5/4/2020 7:40:00 AM,3391,COVID Tracking Project Historical,0,,89,,3242,66,0,,,,-1,5
916,HI,620,B,5/4/2020,,,544,5/3/2020 6:00:00 PM,33866,COVID Tracking Project Historical,1,,916,,33246,15,1,73,,,0,17
3441,IA,9703,B,5/4/2020,143,,3486,5/3/2020 12:00:00 PM,57161,COVID Tracking Project Historical,4,,3975,,47458,19,0,,93,389,534,188
0,ID,2061,C,5/4/2020,,,1267,5/2/2020 7:00:00 PM,29807,COVID Tracking Project Historical,1,,0,83,27746,16,0,200,,31,0,64
11493,IL,63840,A,5/4/2020,1232,,,5/4/2020 12:00:00 AM,333147,COVID Tracking Project Historical,44,,13834,,269307,17,0,,763,4493,2341,2662
3864,IN,20507,A+,5/4/2020,483,,,5/3/2020 11:59:00 PM,113297,COVID Tracking Project Historical,18,,4438,,92790,18,0,,249,1449,574,1264
1610,KS,5245,A,5/4/2020,,,291,5/3/2020 10:00:00 AM,38603,COVID Tracking Project Historical,2,95,1825,209,33358,20,6,553,,,215,136
509,KY,5130,A,5/4/2020,170,,1892,5/3/2020 5:00:00 PM,58409,COVID Tracking Project Historical,5,,760,654,53279,21,108,1519,,329,251,253
4438,LA,29673,B,5/4/2020,,,20316,5/4/2020 1:00:00 PM,180931,COVID Tracking Project Historical,95,,4771,,151258,22,0,,220,1502,333,2064
8622,MA,69087,A,5/4/2020,908,,,5/4/2020 12:00:00 PM,324268,COVID Tracking Project Historical,86,,9622,,255181,25,115,6622,,3539,1000,4090
3255,MD,26408,A,5/4/2020,563,,1695,5/4/2020 10:00:00 AM,136995,COVID Tracking Project Historical,52,,4201,,110587,24,148,5199,,1649,946,1424
0,ME,1205,B,5/4/2020,18,,720,5/3/2020 11:59:00 AM,20751,COVID Tracking Project Historical,0,,20,,19546,23,3,186,11,37,20,57
7310,MI,49809,A+,5/4/2020,839,,15659,5/3/2020 11:00:00 AM,252480,COVID Tracking Project Historical,81,,8090,,202671,26,0,,670,1948,780,4722
3244,MN,10235,A,5/4/2020,166,,3784,5/4/2020 12:00:00 AM,96912,COVID Tracking Project Historical,9,,4068,444,86677,27,72,1271,,396,824,428
8107,MO,8754,A,5/4/2020,,,,5/4/2020 3:00:00 PM,91451,COVID Tracking Project Historical,6,,8475,,82697,29,0,,135,858,368,358
0,MP,14,D,5/4/2020,,,12,5/4/2020 12:00:00 AM,1335,COVID Tracking Project Historical,0,,0,,1321,69,0,,,,0,2
1757,MS,7877,B,5/4/2020,145,,4421,5/3/2020 7:00:00 PM,79677,COVID Tracking Project Historical,7,,2084,,71800,28,18,1316,78,646,327,310
79,MT,457,C,5/4/2020,,,404,5/4/2020 12:00:00 AM,15088,COVID Tracking Project Historical,0,,81,,14631,30,1,62,,6,2,16
2420,NC,11848,B,5/4/2020,,,,5/4/2020 10:50:00 AM,146439,COVID Tracking Project Historical,8,,2604,,134591,37,0,,,498,184,430
1367,ND,1225,C,5/4/2020,,,540,5/4/2020 1:00:00 PM,34754,COVID Tracking Project Historical,-1,,1401,,33529,38,4,94,,31,34,15
1908,NE,5910,D,5/4/2020,,,,5/3/2020 8:45:00 PM,33754,COVID Tracking Project Historical,2,,2492,,27844,31,0,,,,584,78
-1682,NH,2588,C,5/4/2020,,244,1017,5/3/2020 9:00:00 AM,26870,COVID Tracking Project Historical,2,,-1523,,24282,33,9,286,,103,159,86
629,NJ,128269,A+,5/4/2020,1610,647,15642,5/4/2020 1:00:00 PM,277220,COVID Tracking Project Historical,39,,2154,,148951,34,0,,1189,5287,1525,7910
2915,NM,3850,C,5/4/2020,,,832,5/3/2020 5:58:00 PM,77977,COVID Tracking Project Historical,12,,3033,,74127,35,0,587,,164,118,151
832,NV,5491,D,5/4/2020,,,185,5/4/2020 11:00:00 AM,46166,COVID Tracking Project Historical,5,,897,,40675,32,0,,,,65,292
18861,NY,318953,B,5/4/2020,3330,,58950,5/4/2020 12:00:00 AM,1007310,COVID Tracking Project Historical,226,,21399,,688357,36,608,80376,,9647,2538,19415
4429,OH,20474,B,5/4/2020,412,,,5/4/2020 2:00:00 PM,155155,COVID Tracking Project Historical,18,,4989,1090,134681,39,40,3809,275,1078,560,1056
0,OK,4044,A,5/4/2020,92,,2682,5/3/2020 12:00:00 AM,63848,COVID Tracking Project Historical,0,,72,,59804,40,10,753,,236,72,238
1324,OR,2759,A+,5/4/2020,41,,860,5/4/2020 11:00:00 AM,63457,COVID Tracking Project Historical,0,,1403,,60698,41,10,608,17,207,79,109
4124,PA,50092,B,5/4/2020,,,,5/4/2020 12:00:00 AM,245590,COVID Tracking Project Historical,14,,4949,,195498,42,0,,573,2708,825,2458
0,PR,1843,D,5/4/2020,,,,5/4/2020 6:00:00 AM,11156,COVID Tracking Project Historical,0,,35,,9313,72,0,,,152,35,97
1569,RI,9994,A+,5/4/2020,84,,601,5/4/2020 3:00:00 AM,66796,COVID Tracking Project Historical,21,,1860,,56802,44,48,1061,61,339,291,341
0,SC,6626,B,5/4/2020,,,3622,5/3/2020 3:30:00 PM,64188,COVID Tracking Project Historical,0,,0,,57562,45,0,1110,,,0,275
259,SD,2668,C,5/4/2020,,,1830,5/3/2020 6:00:00 PM,18713,COVID Tracking Project Historical,0,,296,,16045,46,14,211,,69,37,21
6442,TN,13571,B,5/4/2020,,,6081,5/4/2020 3:00:00 PM,211443,COVID Tracking Project Historical,9,,6836,,197872,47,8,1143,,499,394,219
16054,TX,32332,B,5/4/2020,,,16090,5/4/2020 1:15:00 PM,407398,COVID Tracking Project Historical,17,,16838,,375066,48,0,,,1533,784,884
2417,UT,5317,C,5/4/2020,,,2342,5/3/2020 3:00:00 PM,124661,COVID Tracking Project Historical,0,,2559,,119344,49,5,441,,,142,50
3470,VA,19492,A+,5/4/2020,348,478,2547,5/3/2020 5:00:00 PM,112293,COVID Tracking Project Historical,24,,4291,,92801,51,100,4010,192,1463,821,684
14,VI,66,C,5/4/2020,,15,51,5/3/2020 8:30:00 PM,1031,COVID Tracking Project Historical,0,,14,,965,78,0,,,,0,4
319,VT,906,C,5/4/2020,,,,5/4/2020 12:00:00 AM,16795,COVID Tracking Project Historical,0,,324,,15889,50,0,,,15,5,52
5244,WA,17209,B,5/4/2020,86,,,5/4/2020 12:00:00 AM,219415,COVID Tracking Project Historical,4,,5510,,202206,53,0,,,263,266,834
2470,WI,9538,A,5/4/2020,116,226,3973,5/4/2020 12:00:00 AM,90005,COVID Tracking Project Historical,1,,2781,404,80467,55,13,1621,,573,311,340
1586,WV,1206,C,5/4/2020,28,,611,5/4/2020 10:00:00 AM,53239,COVID Tracking Project Historical,0,,1601,,52033,54,0,,15,73,15,50
228,WY,586,C,5/4/2020,,,391,5/4/2020 1:56:00 AM,10454,COVID Tracking Project Historical,0,,235,,9868,56,0,60,,13,7,7
176,AK,368,C,5/3/2020,,,262,5/3/2020 2:15:00 PM,21578,COVID Tracking Project Historical,0,,179,,21210,02,0,,,12,3,9
0,AL,7725,B,5/3/2020,,,,5/3/2020 12:00:00 AM,92500,COVID Tracking Project Historical,2,242,291,403,84775,01,12,1035,,,291,290
1249,AR,3431,B,5/3/2020,,,1999,5/3/2020 1:30:00 PM,52890,COVID Tracking Project Historical,3,88,1308,,49459,05,13,427,20,100,59,76
0,AS,0,F,5/3/2020,,,,5/1/2020 12:00:00 AM,57,COVID Tracking Project Historical,0,,0,,57,60,0,,,,0,0
2846,AZ,8640,A+,5/3/2020,282,,1597,5/3/2020 12:00:00 AM,81119,COVID Tracking Project Historical,14,,3122,,72479,04,56,2089,192,732,276,362
27529,CA,53616,B,5/3/2020,1468,,,5/3/2020 2:00:00 PM,715751,COVID Tracking Project Historical,44,,28948,,662135,06,0,,,4734,1419,2215
2500,CO,16225,B,5/3/2020,,,2607,5/1/2020 12:00:00 AM,79906,COVID Tracking Project Historical,12,,2957,,63681,08,46,2793,,883,457,832
1713,CT,29287,B,5/3/2020,,,4346,5/2/2020 6:00:00 PM,102493,COVID Tracking Project Historical,97,,2236,,73206,09,0,7758,,1551,523,2436
879,DC,5016,B,5/3/2020,,,666,5/2/2020 12:00:00 AM,23102,COVID Tracking Project Historical,11,,1098,,18086,11,0,,,,219,251
455,DE,5208,B,5/3/2020,,,1640,5/2/2020 6:00:00 PM,23737,COVID Tracking Project Historical,11,,625,,18529,10,0,,,284,170,246
11562,FL,36078,C,5/3/2020,,1226,,5/2/2020 10:14:00 AM,428189,COVID Tracking Project Historical,15,,12177,,392111,12,299,6244,,,615,1403
0,GA,28602,A,5/3/2020,,,,5/3/2020 10:25:00 AM,175096,COVID Tracking Project Historical,3,,296,1249,146494,13,6,5393,,,296,1177
112,GU,150,F,5/3/2020,,,126,5/3/2020 6:20:00 AM,3302,COVID Tracking Project Historical,0,,114,,3152,66,0,,,,2,5
964,HI,620,B,5/3/2020,,,541,5/2/2020 12:00:00 AM,32950,COVID Tracking Project Historical,0,,965,,32330,15,0,72,,,1,16
6309,IA,9169,B,5/3/2020,133,,3325,5/2/2020 12:00:00 PM,53186,COVID Tracking Project Historical,9,,6837,,44017,19,0,,93,378,528,184
291,ID,2061,C,5/3/2020,,,1267,5/2/2020 7:00:00 PM,29807,COVID Tracking Project Historical,0,,317,83,27746,16,22,200,,27,26,63
16423,IL,61499,A,5/3/2020,1232,,,5/2/2020 12:00:00 AM,319313,COVID Tracking Project Historical,59,,19417,,257814,17,0,,759,4701,2994,2618
4080,IN,19933,A+,5/3/2020,476,,,5/2/2020 11:59:00 PM,108859,COVID Tracking Project Historical,17,,4718,,88926,18,0,,242,1398,638,1246
1552,KS,5030,A,5/3/2020,,,286,5/3/2020 10:00:00 AM,36778,COVID Tracking Project Historical,3,95,1836,209,31748,20,6,547,,,284,134
0,KY,4879,A,5/3/2020,178,,1752,5/1/2020 5:00:00 PM,57649,COVID Tracking Project Historical,0,,0,652,52770,21,0,1411,,334,0,248
3102,LA,29340,B,5/3/2020,,,17303,5/3/2020 1:00:00 PM,176160,COVID Tracking Project Historical,19,,3302,,146820,22,0,,213,1530,200,1969
13828,MA,68087,A,5/3/2020,904,,,5/3/2020 4:00:00 PM,314646,COVID Tracking Project Historical,158,,15652,,246559,25,129,6507,,3617,1824,4004
6283,MD,25462,A,5/3/2020,565,,1666,5/3/2020 10:00:00 AM,132794,COVID Tracking Project Historical,49,,7272,,107332,24,141,5051,,1635,989,1372
0,ME,1185,B,5/3/2020,18,,706,5/3/2020 11:45:00 AM,20731,COVID Tracking Project Historical,1,,33,,19546,23,2,183,12,33,33,57
6648,MI,49029,A+,5/3/2020,850,,15659,5/3/2020 11:00:00 AM,244390,COVID Tracking Project Historical,62,,7005,,195361,26,0,,713,2100,357,4641
2824,MN,9411,A,5/3/2020,155,,2596,5/2/2020 5:00:00 PM,92844,COVID Tracking Project Historical,24,,3164,426,83433,27,40,1199,,373,340,419
0,MO,8386,A,5/3/2020,,,,5/3/2020 3:00:00 PM,82976,COVID Tracking Project Historical,1,,232,,74590,29,0,,141,896,232,352
387,MP,14,D,5/3/2020,,,12,5/3/2020 12:00:00 AM,1335,COVID Tracking Project Historical,0,,387,,1321,69,0,,,,0,2
3009,MS,7550,B,5/3/2020,143,,3413,5/2/2020 7:00:00 PM,77593,COVID Tracking Project Historical,12,,3118,,70043,28,33,1298,73,667,109,303
372,MT,455,C,5/3/2020,,,404,5/3/2020 12:00:00 AM,15007,COVID Tracking Project Historical,0,,372,,14552,30,0,61,,5,0,16
4205,NC,11664,B,5/3/2020,,,,5/3/2020 11:00:00 AM,143835,COVID Tracking Project Historical,2,,4360,,132171,37,0,,,475,155,422
1768,ND,1191,C,5/3/2020,,,517,5/3/2020 1:00:00 PM,33353,COVID Tracking Project Historical,-8,,1806,,32162,38,0,90,,31,38,16
1426,NE,5326,D,5/3/2020,,,,5/2/2020 7:45:00 PM,31262,COVID Tracking Project Historical,3,,1914,,25936,31,0,,,,488,76
